1004824809 1004860762 7813 29891 30673 57719
1004824809	930	14313	47234
1004824809	1100	9419	42169
1004824809	3044	13895	48259
1004824809	3071	13389	46476
1004824809	3122	17882	50437
1004824809	3126	14366	57462
1004824809	3128	17878	50297
1004824809	3151	9107	56368
1004824809	3157	14735	48840
1004824809	3200	23024	49553
1004824809	3203	25732	57782
1004824809	3205	22392	31870
1004824809	3208	22852	32783
1004824809	3209	30285	42593
1004824809	3227	18683	35273
1004824809	3235	17547	38853
1004824809	3247	22852	32727
1004824809	3249	13468	47303
1004824809	3250	11931	36089
1004824809	3287	12750	31746
1004824809	3305	12813	31613
1004824809	3313	12185	33684
1004824809	3336	13260	48142
1004824809	3341	8817	56913
1004824809	3345	29435	54500
1004824809	3348	15150	53026
1004824809	3352	28044	47855
1004824809	3402	12969	47609
1004824809	3405	11936	36988
1004824809	3407	12630	31614
1004824809	3413	14467	54942
1004824809	3432	13324	30622
1004824809	3435	13614	47057
1004824809	3451	13302	47198
1004824809	3471	30126	53961
1004824809	3533	9388	42170
1004824809	3541	25694	42891
1004824809	3543	28437	49208
1004824809	3549	22852	32776
1004824809	3556	10618	56877
1004824809	3561	9675	45161
1004824809	3575	13757	47833
1004824809	3576	10217	37069
1004824809	3588	9800	56467
1004824809	4002	14741	48399
1004824809	4004	15933	51389
1004824809	4005	13369	47302
1004824809	4007	14778	48399
1004824809	4008	17154	41620
1004824809	4016	14648	47934
1004824809	4017	14125	46107
1004824809	4018	14033	46109
1004824809	4019	14168	46106
1004824809	4021	9619	53922
1004824809	4025	14648	47881
1004824809	4029	14558	47881
1004824809	4033	14649	47959
1004824809	4038	13458	47355
1004824809	4040	13369	47302
1004824809	4041	14711	48399
1004824809	4042	14656	48400
1004824809	4044	15424	52013
1004824809	4045	14802	48399
1004824809	9076	23722	48157
1004824809	9083	13275	47995
1004824841	4021	9619	53922
1004824843	3235	17494	39022
1004824844	4029	14509	47883
1004824846	4044	15635	51847
1004824847	4008	17004	42072
1004824848	4004	15937	51559
1004824877	4021	9473	53924
1004824878	3235	17394	39348
1004824878	4029	14308	47885
1004824882	4044	15758	51752
1004824883	4008	16974	42259
1004824885	4004	15849	51681
1004824904	4021	9046	53929
1004824906	3235	17392	39354
1004824907	4029	14108	47888
1004824919	4044	15938	51601
1004824920	4008	16877	42671
1004824922	4004	15767	51745
1004824938	3235	17328	39563
1004824939	4029	14044	47852
1004824956	4044	15927	51154
1004824957	4008	16823	42773
1004824959	4004	15632	51850
1004824968	4021	8940	53810
1004824970	3235	17193	40005
1004824971	4029	13803	47709
1004824993	4044	16034	50967
1004824994	4008	16638	43005
1004824996	4004	15498	51955
1004825000	4021	8940	53810
1004825002	3235	17074	40396
1004825003	4029	13792	47703
1004825030	4044	16112	50754
1004825031	4008	16530	43224
1004825032	4004	15374	52064
1004825032	4021	8940	53810
1004825034	3235	17008	40618
1004825035	4029	13629	47607
1004825065	4021	8940	53810
1004825067	3235	16969	40740
1004825068	4029	13472	47514
1004825068	4044	16144	50332
1004825069	4008	16377	43536
1004825070	4004	15384	52338
1004825097	4021	8940	53810
1004825100	3235	16895	40985
1004825100	4029	13444	47497
1004825104	4044	16131	49911
1004825105	4008	16395	43499
1004825107	4004	15388	52454
1004825130	4021	8940	53810
1004825131	3235	16857	41114
1004825132	4029	13439	47494
1004825142	4008	16188	43919
1004825142	4044	16118	49491
1004825143	4004	15402	52807
1004825163	4021	8940	53810
1004825165	3235	16694	41547
1004825166	4029	13402	47472
1004825178	4044	16078	49239
1004825179	4008	16026	44247
1004825180	4004	15366	52985
1004825195	4021	8940	53810
1004825197	3235	16628	41711
1004825198	4029	13304	47389
1004825215	4044	16052	49007
1004825216	4008	15909	44482
1004825218	4004	15208	52990
1004825219	4040	13600	47438
1004825228	4021	8940	53810
1004825230	3235	16570	41852
1004825231	4029	13313	47373
1004825252	4044	16049	48898
1004825253	4008	15894	44515
1004825256	4004	15013	52996
1004825257	4040	14616	48400
1004825260	4021	8940	53810
1004825262	3235	16400	42270
1004825263	4029	13328	47347
1004825290	4044	16042	48660
1004825291	4008	15783	44746
1004825292	4004	14787	53001
1004825292	4021	8940	53810
1004825293	4040	14683	48400
1004825294	3235	16343	42552
1004825294	4029	13440	47158
1004825325	4021	8940	53810
1004825327	3235	16360	43033
1004825328	4029	13512	47037
1004825328	4044	15930	48410
1004825329	4008	15684	44941
1004825330	4004	14410	53013
1004825331	4040	14848	48398
1004825358	4021	8940	53810
1004825359	3235	16371	43381
1004825360	4029	13605	46880
1004825367	4008	15542	45231
1004825369	4004	14148	53020
1004825370	4040	14970	48397
1004825390	4021	8940	53810
1004825392	3235	16362	43566
1004825393	4029	13701	46717
1004825404	4044	15454	48450
1004825405	4008	15321	45679
1004825406	4008	15318	45685
1004825408	4004	13660	53031
1004825409	4040	14198	47927
1004825423	4021	8940	53810
1004825425	3235	16313	43664
1004825426	4029	13750	46634
1004825442	4044	15201	48396
1004825443	4008	15205	45915
1004825446	4004	13435	53036
1004825447	4040	14200	48012
1004825456	4021	8940	53810
1004825457	3235	16238	43817
1004825457	4029	13846	46472
1004825486	4004	13066	53053
1004825486	4008	14977	46091
1004825486	4040	15382	48452
1004825486	4044	15130	48396
1004825490	4021	10480	53905
1004825491	3235	15996	44310
1004825492	4029	13846	46472
1004825519	4044	14776	48399
1004825520	4008	15060	46090
1004825521	4004	12914	53128
1004825522	4021	10255	53910
1004825522	4040	15644	48446
1004825524	3235	15968	44364
1004825525	4029	13907	46377
1004825556	4021	9889	53918
1004825558	3235	15893	44517
1004825558	4008	15000	46091
1004825558	4044	14583	48401
1004825559	4004	12677	53128
1004825559	4029	13907	46365
1004825560	4040	15859	48414
1004825589	4021	9523	53924
1004825589	9083	13487	47802
1004825591	3235	15733	44846
1004825592	4029	13906	46322
1004825596	4008	14835	46092
1004825596	4044	14439	48386
1004825598	4004	12496	53138
1004825599	4040	16017	48407
1004825622	9083	13382	47676
1004825623	4021	9322	53926
1004825624	3235	15605	45102
1004825625	4029	13907	46177
1004825633	4044	14264	48201
1004825634	4008	14719	46094
1004825635	4004	12319	53142
1004825637	4040	16029	48407
1004825655	9083	13382	47676
1004825657	3235	15352	45616
1004825658	4029	13919	46156
1004825672	4044	14259	48193
1004825673	4008	14390	46101
1004825674	4004	12015	53239
1004825675	4040	16042	48670
1004825688	4021	8941	53872
1004825688	9083	13382	47676
1004825692	3235	15170	45711
1004825692	4029	14009	46109
1004825711	4044	14199	47960
1004825712	4008	14146	46106
1004825713	4004	11823	53513
1004825718	9076	23728	48157
1004825729	3235	14914	45716
1004825729	9083	13340	47631
1004825736	4029	14181	46106
1004825750	4008	14055	46108
1004825750	4044	14153	47889
1004825753	4004	11683	53828
1004825754	4040	16115	49381
1004825756	9076	24005	48070
1004825756	9083	13270	47555
1004825758	3235	14287	45730
1004825759	4029	14297	46103
1004825790	4044	14037	47848
1004825791	4008	14001	46188
1004825791	9083	13289	47413
1004825792	3235	14134	45733
1004825792	4004	11421	53884
1004825793	4029	14498	46099
1004825793	4040	16128	49802
1004825794	3533	9446	42007
1004825794	4033	14652	48306
1004825794	4033	14652	48306
1004825796	9076	24008	47796
1004825824	9083	13305	47387
1004825847	3235	13997	45994
1004825847	4029	14656	46097
1004825847	4033	14654	48562
1004825848	3533	9507	41965
1004825848	4008	13924	46380
1004825848	4044	13751	47679
1004825858	9083	13410	47209
1004825859	4021	13785	53029
1004825859	4021	13785	53029
1004825860	3235	13998	46049
1004825861	4029	14723	46094
1004825862	4033	14654	48617
1004825863	3533	9566	41931
1004825867	4008	13865	46441
1004825867	4044	13589	47583
1004825870	4004	10616	53901
1004825871	4004	10616	53901
1004825874	9076	24008	47777
1004825893	4021	14169	53019
1004825893	9083	13463	47120
1004825895	3235	14003	46298
1004825896	4029	14984	46091
1004825897	3533	9556	41675
1004825897	4033	14657	48867
1004825907	4008	13790	46567
1004825907	4044	13414	47479
1004825909	4004	10724	53899
1004825910	4040	16079	50917
1004825913	9076	24008	47777
1004825927	4021	14485	53011
1004825927	9083	13506	47046
1004825929	3235	13977	46444
1004825930	4029	15060	46090
1004825931	3533	9545	41389
1004825931	4033	14713	49029
1004825945	4044	13408	47476
1004825946	4008	13747	46640
1004825948	4004	10602	53902
1004825949	4040	15929	51099
1004825952	9076	24008	47777
1004825961	4021	14632	53007
1004825961	9083	13587	46910
1004825963	3235	13934	46517
1004825964	4029	15129	46070
1004825965	3533	9538	41237
1004825965	4033	14719	49291
1004825984	4044	13251	47383
1004825985	4008	13725	46676
1004825988	4004	10230	53910
1004825989	4040	15928	51178
1004825992	9076	24008	47777
1004825994	4021	14851	53000
1004825994	9083	13828	46503
1004825997	3235	13853	46653
