1004652004 1004688000 35942 63940 117742 175732
1004652004	1	49146	156266
1004652004	2	39834	158234
1004652004	3	44817	153498
1004652004	4	45614	151592
1004652004	5	46725	161394
1004652004	6	45721	152139
1004652004	7	50086	158867
1004652004	8	37055	167476
1004652004	9	46681	155513
1004652004	10	43083	156150
1004652004	11	44642	153795
1004652004	12	46271	151271
1004652004	13	46924	163526
1004652004	14	46955	165107
1004652004	15	45102	153017
1004652004	16	45614	151592
1004652004	17	38429	170112
1004652004	17	43828	155170
1004652004	18	47161	151251
1004652004	19	46980	153556
1004652004	20	48062	156259
1004652004	21	51395	158412
1004652004	22	53540	151149
1004652004	23	46274	154561
1004652004	24	50141	160305
1004652004	25	46020	151276
1004652004	26	50225	163283
1004652004	27	46080	151275
1004652004	28	43106	156129
1004652004	29	41620	157481
1004652004	30	50148	150106
1004652004	31	39239	159421
1004652004	32	45333	156060
1004652004	33	51704	136441
1004652004	34	46768	158090
1004652004	35	44883	153387
1004652028	10	44443	154131
1004652040	31	36078	167507
1004652048	10	44443	154131
1004652048	10	44443	154131
1004652049	2	43366	155893
1004652062	25	51728	136663
1004652063	25	51724	136682
1004652070	33	52091	134377
1004652072	17	43716	155359
1004652078	6	45420	152478
1004652101	31	36301	168426
1004652109	2	43582	155585
1004652124	25	51703	136800
1004652132	33	52549	131940
1004652134	21	50527	157073
1004652134	21	50527	157073
1004652139	6	45227	152805
1004652139	32	43151	156088
1004652144	17	42835	156375
1004652151	10	44972	153237
1004652162	31	36264	168492
1004652172	2	43735	155326
1004652184	25	51343	138747
1004652192	33	52954	129902
1004652200	6	44725	153653
1004652200	32	43151	156088
1004652201	6	44725	153653
1004652206	21	49356	156382
1004652222	10	45155	152927
1004652223	17	41459	157627
1004652223	31	36264	168492
1004652232	2	44238	154476
1004652245	25	50943	140911
1004652253	33	53863	128815
1004652260	32	43151	156088
1004652261	6	44389	154221
1004652262	12	47850	151244
1004652262	12	47850	151244
1004652264	35	45931	151348
1004652264	35	45932	151369
1004652272	10	45237	152789
1004652279	21	48082	155630
1004652284	31	36264	168492
1004652287	17	40582	158218
1004652293	2	44666	153754
1004652306	25	50692	142074
1004652314	33	54155	128516
1004652322	6	44032	154824
1004652322	32	43151	156088
1004652324	35	45898	151954
1004652334	10	45173	152896
1004652334	12	47990	151241
1004652347	31	36264	168492
1004652351	20	57607	155748
1004652352	21	47359	155203
1004652356	2	44931	153306
1004652361	17	40126	157968
1004652369	25	50359	143214
1004652377	33	53621	129152
1004652378	33	53621	129152
1004652384	32	43151	156088
1004652385	6	43686	155409
1004652387	35	45623	152208
1004652398	10	45462	152658
1004652408	12	48795	149977
1004652409	31	36264	168492
1004652418	2	45125	152979
1004652425	20	57043	157143
1004652426	21	46960	154967
1004652431	25	49793	144157
1004652435	17	39537	158520
1004652439	33	53621	129152
1004652444	15	44746	153619
1004652446	32	43151	156088
1004652447	6	43043	156186
1004652448	35	45359	152582
1004652461	10	45721	152810
1004652472	31	36263	168491
1004652482	2	45336	152621
1004652482	12	49340	147556
1004652495	25	49495	144655
1004652501	20	56166	158075
1004652501	21	46461	154671
1004652503	33	53621	129152
1004652510	17	39576	160059
1004652511	6	42316	156848
1004652511	32	43166	156075
1004652513	35	45227	152805
1004652519	15	44471	154084
1004652545	10	46031	152993
1004652547	2	45564	152270
1004652557	12	49336	145304
1004652559	27	45942	151848
1004652560	25	49344	145628
1004652569	33	53621	129152
1004652575	20	55839	156897
1004652576	32	43192	155637
1004652577	6	41606	157493
1004652577	21	45859	154315
1004652579	35	45061	153085
1004652585	17	39597	160879
1004652593	10	47156	153340
1004652594	15	44043	154806
1004652604	31	36263	168491
1004652613	2	45626	152115
1004652627	25	49321	147287
1004652632	12	49990	143828
1004652634	1	45700	151283
1004652634	27	45737	152127
1004652635	1	45660	151284
1004652635	33	53621	129152
1004652643	6	40608	158247
1004652643	32	42981	155335
1004652644	35	44736	153636
1004652650	20	55481	156095
1004652651	21	45070	153848
1004652659	10	47282	153379
1004652660	17	39291	161504
1004652667	15	43666	155443
1004652671	31	36100	166941
1004652680	2	45613	151536
1004652701	33	53621	129152
1004652705	8	45936	151568
1004652705	12	50803	141481
1004652706	8	45936	151568
1004652706	27	45420	152478
1004652707	1	44820	151302
1004652709	32	43165	155025
1004652710	6	39537	158498
1004652712	35	44410	154187
1004652724	20	54602	156127
1004652724	21	44622	153583
1004652728	10	48375	153789
1004652733	17	39355	163386
1004652739	31	35995	165095
1004652741	15	43666	155443
1004652748	2	46246	151271
1004652761	25	48761	148615
1004652769	33	53558	129218
1004652770	33	53558	129218
1004652776	32	43634	154234
1004652777	6	39545	158818
1004652778	12	51422	137987
1004652779	8	45737	152127
1004652779	35	43994	154888
1004652780	1	44651	151708
1004652780	27	45125	152978
1004652795	10	48795	153779
1004652799	20	53702	156141
1004652800	21	44313	153399
1004652810	17	38366	163512
1004652810	31	35955	163732
1004652816	2	46446	151267
1004652816	15	43635	155495
1004652829	25	48786	149709
1004652838	24	50141	160305
1004652838	33	53558	129218
1004652852	5	56640	142367
1004652854	12	51884	135489
1004652855	8	45380	152547
1004652855	27	44756	153602
1004652866	10	49715	153757
1004652873	20	52502	156166
1004652875	21	44012	153594
1004652876	31	36524	162258
1004652883	17	37301	164600
1004652885	2	47486	151245
1004652890	15	42910	156307
1004652909	33	53055	129835
1004652912	24	50202	162465
1004652915	24	50204	162544
1004652916	6	39497	160665
1004652916	32	44397	153094
1004652918	35	43909	155217
1004652924	5	56380	142732
1004652928	12	52429	132580
1004652936	8	44868	153412
1004652936	27	44460	154101
1004652937	10	50574	153735
1004652952	20	50866	156183
1004652952	31	37737	161488
1004652958	2	48823	151041
1004652959	17	37356	166479
1004652966	15	42155	156993
1004652971	25	48820	150929
1004652980	33	52780	131040
1004652986	32	44604	153216
1004652987	6	38626	160699
1004652987	24	50383	163879
1004652989	35	44253	155421
1004652994	5	56380	142732
1004653003	12	52837	130377
1004653004	8	44613	153843
1004653005	27	44015	154854
1004653005	27	44015	154854
1004653008	10	51514	153713
1004653020	31	38723	161097
1004653025	20	49352	156241
1004653029	2	48808	150365
1004653035	17	37055	167476
1004653042	25	48459	151225
1004653043	15	41046	158003
1004653050	33	52455	132790
1004653057	6	38592	161466
1004653057	32	43523	154420
1004653060	35	45372	156083
1004653060	35	45372	156083
1004653064	5	55921	143472
1004653079	10	51883	153718
1004653081	12	54226	128443
1004653082	8	44196	154548
1004653082	27	43617	155525
1004653092	31	39268	160581
1004653100	2	49370	148824
1004653104	20	49151	156269
1004653114	17	37055	167476
1004653114	25	47560	151243
1004653123	15	40596	158234
1004653129	32	43707	154110
1004653130	6	36763	161974
1004653132	35	46567	156775
1004653137	5	54665	143860
1004653143	24	50199	162345
1004653152	10	52589	154364
1004653183	12	54254	128415
1004653184	20	47725	156182
1004653186	25	46580	151264
1004653193	17	37055	167476
1004653194	33	51956	135464
1004653201	15	40340	157953
1004653201	32	43778	153989
1004653203	6	35957	163777
1004653205	35	46584	157375
1004653209	5	54702	145800
1004653222	24	50197	162305
1004653227	10	53429	154346
1004653235	8	43676	155426
1004653235	12	53621	129152
1004653235	12	53621	129152
1004653236	27	43293	156382
1004653238	31	39222	158765
1004653250	2	49524	144608
1004653251	2	49544	144574
1004653261	20	46620	155477
1004653264	25	46020	151276
1004653270	17	37055	167476
1004653272	33	51657	137056
1004653277	15	39556	159258
1004653280	6	36090	166596
1004653280	32	44043	153542
1004653282	35	46981	158767
1004653288	5	54895	148075
1004653297	24	50139	160246
1004653304	10	54568	154322
